OutPut |T+1|;OutPut_class |T+1|
27.12;1
27.13;1
27.14;1
27.13;0
27.14;1
27.13;0
27.12;0
27.1;0
27.1;1
27.1;1
27.1;1
27.1;1
27.11;1
27.12;1
27.11;0
27.12;1
27.11;0
27.13;1
27.14;1
27.15;1
27.15;1
27.17;1
27.16;0
27.17;1
27.16;0
27.13;0
27.14;1
27.14;1
27.14;1
27.14;1
27.13;0
27.13;1
27.13;1
27.13;1
27.15;1
27.15;1
27.15;1
27.15;1
27.14;0
27.13;0
27.14;1
27.11;0
27.1;0
27.11;1
27.09;0
27.08;0
27.07;0
27.09;1
27.09;1
27.09;1
27.1;1
27.09;0
27.1;1
27.11;1
27.1;0
27.1;1
27.09;0
27.09;1
27.09;1
27.09;1
27.06;0
27.06;1
27.05;0
27.05;1
27.06;1
27.07;1
27.06;0
27.06;1
27.06;1
27.05;0
27.09;1
27.09;1
27.07;0
27.07;1
27.05;0
27.02;0
27.04;1
27.06;1
27.06;1
27.06;1
27.06;1
27.06;1
27.04;0
27.04;1
27.03;0
27.03;1
27.04;1
27.04;1
27.03;0
27.04;1
27.02;0
27.01;0
27.02;1
27.0;0
27.02;1
27.02;1
27.02;1
27.02;1
27.01;0
27.0;0
27.01;1
26.99;0
27.01;1
27.0;0
27.0;1
27.01;1
27.03;1
27.05;1
27.03;0
27.03;1
27.01;0
27.01;1
27.02;1
27.02;1
27.03;1
27.04;1
27.02;0
27.01;0
27.02;1
27.03;1
27.05;1
27.02;0
27.01;0
26.99;0
26.99;1
27.0;1
26.97;0
26.97;1
27.02;1
27.03;1
27.03;1
27.03;1
27.03;1
27.02;0
27.02;1
27.03;1
27.03;1
27.04;1
27.05;1
27.06;1
27.05;0
27.06;1
27.06;1
27.05;0
27.04;0
27.04;1
27.04;1
27.03;0
27.03;1
27.03;1
27.04;1
27.04;1
27.02;0
27.03;1
27.03;1
27.04;1
27.03;0
27.04;1
27.05;1
27.05;1
27.06;1
27.04;0
27.04;1
27.04;1
27.04;1
27.05;1
27.06;1
27.09;1
27.08;0
27.07;0
27.08;1
27.06;0
27.1;1
27.11;1
27.1;0
27.1;1
27.1;1
27.12;1
27.17;1
27.18;1
27.18;1
27.17;0
27.18;1
27.18;1
27.15;0
27.12;0
27.11;0
27.08;0
27.08;1
27.08;1
27.07;0
27.05;0
27.09;1
27.1;1
27.12;1
27.11;0
27.1;0
27.1;1
27.09;0
27.08;0
27.08;1
27.06;0
27.07;1
27.07;1
27.06;0
27.08;1
27.08;1
27.09;1
27.08;0
27.1;1
27.13;1
27.15;1
27.14;0
27.16;1
27.16;1
27.17;1
27.2;1
27.18;0
27.17;0
27.16;0
27.19;1
27.16;0
27.17;1
27.16;0
27.14;0
27.15;1
27.16;1
27.18;1
27.2;1
27.19;0
27.22;1
27.23;1
27.24;1
27.24;1
27.26;1
27.25;0
27.3;1
27.3;1
27.3;1
27.29;0
27.3;1
27.31;1
27.3;0
27.3;1
27.29;0
27.31;1
27.3;0
27.32;1
27.3;0
27.32;1
27.34;1
27.33;0
27.32;0
27.32;1
27.32;1
27.36;1
27.35;0
27.34;0
27.34;1
27.34;1
27.34;1
27.33;0
27.32;0
27.36;1
27.37;1
27.39;1
27.34;0
27.36;1
27.34;0
27.39;1
27.34;0
27.36;1
27.37;1
27.34;0
27.37;1
27.4;1
27.42;1
27.42;1
27.41;0
27.44;1
27.46;1
27.44;0
27.4;0
27.38;0
27.38;1
27.46;1
27.47;1
27.45;0
27.45;1
27.47;1
27.42;0
27.4;0
27.43;1
27.43;1
27.45;1
27.44;0
27.47;1
27.49;1
27.47;0
27.49;1
27.53;1
27.55;1
27.55;1
27.57;1
27.57;1
27.6;1
27.6;1
27.56;0
27.56;1
27.57;1
27.62;1
27.57;0
27.65;1
27.66;1
27.62;0
27.77;1
27.73;0
27.74;1
27.64;0
27.64;1
27.6;0
27.6;1
27.62;1
27.52;0
27.57;1
27.49;0
27.55;1
27.45;0
27.4;0
27.5;1
27.53;1
27.54;1
27.54;1
27.51;0
27.49;0
27.5;1
27.51;1
27.54;1
27.5;0
27.49;0
27.49;1
27.51;1
27.52;1
27.5;0
27.51;1
27.51;1
27.51;1
27.48;0
27.53;1
27.52;0
27.51;0
27.49;0
27.48;0
27.46;0
27.47;1
27.47;1
27.47;1
27.46;0
27.42;0
27.45;1
27.47;1
27.48;1
27.49;1
27.49;1
27.49;1
27.5;1
27.48;0
27.48;1
27.45;0
27.47;1
27.48;1
27.46;0
27.46;1
27.46;1
27.45;0
27.46;1
27.5;1
27.46;0
27.47;1
27.5;1
27.5;1
27.49;0
27.49;1
27.49;1
27.5;1
27.51;1
27.51;1
27.5;0
27.47;0
27.47;1
27.46;0
27.42;0
27.42;1
27.41;0
27.43;1
27.44;1
27.44;1
27.46;1
27.43;0
27.48;1
27.48;1
27.49;1
27.5;1
27.49;0
27.47;0
27.46;0
27.46;1
27.48;1
27.51;1
27.5;0
27.5;1
27.52;1
27.52;1
27.53;1
27.53;1
27.54;1
27.55;1
27.54;0
27.55;1
27.55;1
27.55;1
27.57;1
27.56;0
27.56;1
27.56;1
27.55;0
27.54;0
27.53;0
27.5;0
27.56;1
27.58;1
27.6;1
27.58;0
27.59;1
27.59;1
27.58;0
27.58;1
27.56;0
27.57;1
27.56;0
27.58;1
27.55;0
27.56;1
27.55;0
27.54;0
27.54;1
27.53;0
27.55;1
27.55;1
27.56;1
27.56;1
27.55;0
27.58;1
27.55;0
27.55;1
27.57;1
27.58;1
27.57;0
27.58;1
27.58;1
27.58;1
27.58;1
27.6;1
27.61;1
27.6;0
27.62;1
27.63;1
27.63;1
27.62;0
27.59;0
27.59;1
27.58;0
27.59;1
27.57;0
27.56;0
27.56;1
27.55;0
27.56;1
27.57;1
27.59;1
27.61;1
27.61;1
27.59;0
27.6;1
27.61;1
27.61;1
27.61;1
27.61;1
27.61;1
27.6;0
27.6;1
27.6;1
